Distribution Date,Site ID,Partner,Product Category,Product Size,Qty,Households,Children
2026-08-17,SITE_021,Partner Site 21,diaper,6,55,1.0,1.0
2026-08-17,SITE_021,Partner Site 21,diaper,7,19,1.0,1.0
2026-08-17,SITE_021,Partner Site 21,wipes,one_size,269,,
2026-08-17,SITE_021,Partner Site 21,adult_incontinence,S,7,,
2026-08-17,SITE_021,Partner Site 21,adult_incontinence,M,31,,
2026-08-17,SITE_021,Partner Site 21,adult_incontinence,L,16,,
2026-08-17,SITE_021,Partner Site 21,adult_incontinence,XL,11,,
2026-08-24,SITE_021,Partner Site 21,diaper,N,24,1.0,1.0
2026-08-24,SITE_021,Partner Site 21,diaper,1,66,1.0,1.0
2026-08-24,SITE_021,Partner Site 21,diaper,2,60,1.0,2.0
2026-08-24,SITE_021,Partner Site 21,diaper,3,112,1.0,2.0
2026-08-24,SITE_021,Partner Site 21,diaper,4,133,2.0,3.0
2026-08-24,SITE_021,Partner Site 21,diaper,5,159,2.0,3.0
2026-08-24,SITE_021,Partner Site 21,diaper,6,68,2.0,2.0
2026-08-24,SITE_021,Partner Site 21,diaper,7,26,1.0,1.0
2026-08-24,SITE_021,Partner Site 21,wipes,one_size,368,,
2026-08-31,SITE_021,Partner Site 21,diaper,N,7,1.0,1.0
2026-08-31,SITE_021,Partner Site 21,diaper,1,42,1.0,1.0
2026-08-31,SITE_021,Partner Site 21,diaper,2,62,2.0,2.0
2026-08-31,SITE_021,Partner Site 21,diaper,3,59,1.0,1.0
2026-08-31,SITE_021,Partner Site 21,diaper,4,101,2.0,2.0
2026-08-31,SITE_021,Partner Site 21,diaper,5,99,1.0,2.0
2026-08-31,SITE_021,Partner Site 21,diaper,6,43,1.0,1.0
2026-08-31,SITE_021,Partner Site 21,diaper,7,9,1.0,1.0
2026-08-31,SITE_021,Partner Site 21,wipes,one_size,264,,
2026-08-31,SITE_021,Partner Site 21,adult_incontinence,S,4,,
2026-08-31,SITE_021,Partner Site 21,adult_incontinence,M,19,,
2026-08-31,SITE_021,Partner Site 21,adult_incontinence,L,16,,
2026-08-31,SITE_021,Partner Site 21,adult_incontinence,XL,7,,
2026-09-07,SITE_021,Partner Site 21,diaper,N,17,1.0,1.0
2026-09-07,SITE_021,Partner Site 21,diaper,1,59,1.0,2.0
2026-09-07,SITE_021,Partner Site 21,diaper,2,81,2.0,2.0
2026-09-07,SITE_021,Partner Site 21,diaper,3,112,1.0,2.0
2026-09-07,SITE_021,Partner Site 21,diaper,4,153,2.0,3.0
2026-09-07,SITE_021,Partner Site 21,diaper,5,162,2.0,3.0
2026-09-07,SITE_021,Partner Site 21,diaper,6,71,1.0,2.0
2026-09-07,SITE_021,Partner Site 21,diaper,7,17,1.0,1.0
2026-09-07,SITE_021,Partner Site 21,wipes,one_size,382,,
2026-09-07,SITE_021,Partner Site 21,adult_incontinence,S,15,,
2026-09-07,SITE_021,Partner Site 21,adult_incontinence,M,18,,
2026-09-07,SITE_021,Partner Site 21,adult_incontinence,L,25,,
2026-09-07,SITE_021,Partner Site 21,adult_incontinence,XL,6,,
2026-09-14,SITE_021,Partner Site 21,diaper,N,19,1.0,1.0
2026-09-14,SITE_021,Partner Site 21,diaper,1,57,1.0,1.0
2026-09-14,SITE_021,Partner Site 21,diaper,2,77,1.0,2.0
2026-09-14,SITE_021,Partner Site 21,diaper,3,126,2.0,3.0
2026-09-14,SITE_021,Partner Site 21,diaper,4,174,3.0,4.0
2026-09-14,SITE_021,Partner Site 21,diaper,5,150,3.0,4.0
2026-09-14,SITE_021,Partner Site 21,diaper,6,79,1.0,1.0
2026-09-14,SITE_021,Partner Site 21,diaper,7,14,1.0,1.0
2026-09-14,SITE_021,Partner Site 21,wipes,one_size,295,,
2026-09-14,SITE_021,Partner Site 21,adult_incontinence,S,17,,
2026-09-14,SITE_021,Partner Site 21,adult_incontinence,M,21,,
2026-09-14,SITE_021,Partner Site 21,adult_incontinence,L,35,,
2026-09-14,SITE_021,Partner Site 21,adult_incontinence,XL,10,,
2026-09-21,SITE_021,Partner Site 21,diaper,N,27,1.0,1.0
2026-09-21,SITE_021,Partner Site 21,diaper,1,67,1.0,1.0
2026-09-21,SITE_021,Partner Site 21,diaper,2,81,2.0,2.0
2026-09-21,SITE_021,Partner Site 21,diaper,3,109,1.0,2.0
2026-09-21,SITE_021,Partner Site 21,diaper,4,151,4.0,4.0
2026-09-21,SITE_021,Partner Site 21,diaper,5,161,2.0,3.0
2026-09-21,SITE_021,Partner Site 21,diaper,6,64,1.0,1.0
2026-09-21,SITE_021,Partner Site 21,diaper,7,15,1.0,1.0
2026-09-21,SITE_021,Partner Site 21,wipes,one_size,324,,
2026-09-21,SITE_021,Partner Site 21,adult_incontinence,S,12,,
2026-09-21,SITE_021,Partner Site 21,adult_incontinence,M,41,,
2026-09-21,SITE_021,Partner Site 21,adult_incontinence,L,32,,
2026-09-21,SITE_021,Partner Site 21,adult_incontinence,XL,18,,
2025-03-31,SITE_022,Partner Site 22,diaper,N,43,1.0,1.0
2025-03-31,SITE_022,Partner Site 22,diaper,1,148,2.0,3.0
2025-03-31,SITE_022,Partner Site 22,diaper,2,194,3.0,4.0
2025-03-31,SITE_022,Partner Site 22,diaper,3,281,4.0,6.0
2025-03-31,SITE_022,Partner Site 22,diaper,4,428,10.0,11.0
2025-03-31,SITE_022,Partner Site 22,diaper,5,410,9.0,11.0
2025-03-31,SITE_022,Partner Site 22,diaper,6,165,4.0,4.0
2025-03-31,SITE_022,Partner Site 22,diaper,7,44,1.0,1.0
2025-03-31,SITE_022,Partner Site 22,wipes,one_size,1037,,
2025-04-07,SITE_022,Partner Site 22,diaper,N,40,1.0,1.0
2025-04-07,SITE_022,Partner Site 22,diaper,1,127,2.0,3.0
2025-04-07,SITE_022,Partner Site 22,diaper,2,163,3.0,3.0
2025-04-07,SITE_022,Partner Site 22,diaper,3,236,4.0,5.0
2025-04-07,SITE_022,Partner Site 22,diaper,4,338,7.0,9.0
2025-04-07,SITE_022,Partner Site 22,diaper,5,302,6.0,7.0
2025-04-07,SITE_022,Partner Site 22,diaper,6,133,2.0,2.0
2025-04-07,SITE_022,Partner Site 22,diaper,7,35,1.0,1.0
2025-04-07,SITE_022,Partner Site 22,wipes,one_size,944,,
2025-04-14,SITE_022,Partner Site 22,diaper,N,67,1.0,1.0
2025-04-14,SITE_022,Partner Site 22,diaper,1,113,2.0,3.0
2025-04-14,SITE_022,Partner Site 22,diaper,2,168,3.0,4.0
2025-04-14,SITE_022,Partner Site 22,diaper,3,286,4.0,5.0
2025-04-14,SITE_022,Partner Site 22,diaper,4,404,6.0,8.0
2025-04-14,SITE_022,Partner Site 22,diaper,5,379,5.0,8.0
2025-04-14,SITE_022,Partner Site 22,diaper,6,171,3.0,4.0
2025-04-14,SITE_022,Partner Site 22,diaper,7,51,1.0,1.0
2025-04-14,SITE_022,Partner Site 22,wipes,one_size,1085,,
2025-04-21,SITE_022,Partner Site 22,diaper,N,65,1.0,1.0
2025-04-21,SITE_022,Partner Site 22,diaper,1,160,2.0,3.0
2025-04-21,SITE_022,Partner Site 22,diaper,2,241,5.0,6.0
2025-04-21,SITE_022,Partner Site 22,diaper,3,333,8.0,9.0
2025-04-21,SITE_022,Partner Site 22,diaper,4,455,7.0,9.0
2025-04-21,SITE_022,Partner Site 22,diaper,5,456,9.0,11.0
2025-04-21,SITE_022,Partner Site 22,diaper,6,218,5.0,6.0
2025-04-21,SITE_022,Partner Site 22,diaper,7,47,1.0,1.0
2025-04-21,SITE_022,Partner Site 22,wipes,one_size,1179,,
2025-04-28,SITE_022,Partner Site 22,diaper,N,46,1.0,1.0
2025-04-28,SITE_022,Partner Site 22,diaper,1,134,3.0,4.0
2025-04-28,SITE_022,Partner Site 22,diaper,2,188,4.0,5.0
2025-04-28,SITE_022,Partner Site 22,diaper,3,284,6.0,7.0
2025-04-28,SITE_022,Partner Site 22,diaper,4,382,5.0,7.0
2025-04-28,SITE_022,Partner Site 22,diaper,5,362,9.0,10.0
2025-04-28,SITE_022,Partner Site 22,diaper,6,166,2.0,3.0
2025-04-28,SITE_022,Partner Site 22,diaper,7,42,1.0,1.0
2025-04-28,SITE_022,Partner Site 22,wipes,one_size,903,,
2025-05-05,SITE_022,Partner Site 22,diaper,N,66,1.0,1.0
2025-05-05,SITE_022,Partner Site 22,diaper,1,170,3.0,4.0
2025-05-05,SITE_022,Partner Site 22,diaper,2,243,4.0,6.0
2025-05-05,SITE_022,Partner Site 22,diaper,3,362,7.0,10.0
2025-05-05,SITE_022,Partner Site 22,diaper,4,506,10.0,12.0
2025-05-05,SITE_022,Partner Site 22,diaper,5,506,8.0,12.0
2025-05-05,SITE_022,Partner Site 22,diaper,6,221,3.0,5.0
2025-05-05,SITE_022,Partner Site 22,diaper,7,79,1.0,1.0
2025-05-05,SITE_022,Partner Site 22,wipes,one_size,1025,,
2025-05-12,SITE_022,Partner Site 22,diaper,N,47,1.0,1.0
2025-05-12,SITE_022,Partner Site 22,diaper,1,186,3.0,4.0
2025-05-12,SITE_022,Partner Site 22,diaper,2,243,3.0,4.0
2025-05-12,SITE_022,Partner Site 22,diaper,3,314,5.0,6.0
2025-05-12,SITE_022,Partner Site 22,diaper,4,462,10.0,11.0
2025-05-12,SITE_022,Partner Site 22,diaper,5,425,8.0,11.0
2025-05-12,SITE_022,Partner Site 22,diaper,6,190,4.0,5.0
2025-05-12,SITE_022,Partner Site 22,diaper,7,60,1.0,1.0
2025-05-12,SITE_022,Partner Site 22,wipes,one_size,1109,,
2025-05-19,SITE_022,Partner Site 22,diaper,N,57,1.0,1.0
2025-05-19,SITE_022,Partner Site 22,diaper,1,163,2.0,3.0
2025-05-19,SITE_022,Partner Site 22,diaper,2,225,3.0,4.0
2025-05-19,SITE_022,Partner Site 22,diaper,3,352,7.0,9.0
2025-05-19,SITE_022,Partner Site 22,diaper,4,485,8.0,10.0
2025-05-19,SITE_022,Partner Site 22,diaper,5,461,11.0,13.0
2025-05-19,SITE_022,Partner Site 22,diaper,6,184,3.0,4.0
2025-05-19,SITE_022,Partner Site 22,diaper,7,63,1.0,1.0
2025-05-19,SITE_022,Partner Site 22,wipes,one_size,823,,
2025-05-26,SITE_022,Partner Site 22,diaper,N,59,1.0,1.0
2025-05-26,SITE_022,Partner Site 22,diaper,1,162,4.0,5.0
2025-05-26,SITE_022,Partner Site 22,diaper,2,226,4.0,5.0
2025-05-26,SITE_022,Partner Site 22,diaper,3,310,5.0,7.0
2025-05-26,SITE_022,Partner Site 22,diaper,4,428,8.0,10.0
2025-05-26,SITE_022,Partner Site 22,diaper,5,420,5.0,8.0
2025-05-26,SITE_022,Partner Site 22,diaper,6,183,4.0,5.0
2025-05-26,SITE_022,Partner Site 22,diaper,7,64,2.0,2.0
2025-05-26,SITE_022,Partner Site 22,wipes,one_size,1088,,
2025-06-02,SITE_022,Partner Site 22,diaper,N,50,1.0,1.0
2025-06-02,SITE_022,Partner Site 22,diaper,1,156,3.0,3.0
2025-06-02,SITE_022,Partner Site 22,diaper,2,252,4.0,5.0
2025-06-02,SITE_022,Partner Site 22,diaper,3,324,8.0,9.0
2025-06-02,SITE_022,Partner Site 22,diaper,4,447,9.0,10.0
2025-06-02,SITE_022,Partner Site 22,diaper,5,450,7.0,8.0
2025-06-02,SITE_022,Partner Site 22,diaper,6,209,4.0,5.0
2025-06-02,SITE_022,Partner Site 22,diaper,7,43,1.0,1.0
2025-06-02,SITE_022,Partner Site 22,wipes,one_size,996,,
2025-06-09,SITE_022,Partner Site 22,diaper,N,82,2.0,2.0
2025-06-09,SITE_022,Partner Site 22,diaper,1,168,4.0,5.0
2025-06-09,SITE_022,Partner Site 22,diaper,2,286,5.0,6.0
2025-06-09,SITE_022,Partner Site 22,diaper,3,335,6.0,9.0
2025-06-09,SITE_022,Partner Site 22,diaper,4,580,14.0,15.0
2025-06-09,SITE_022,Partner Site 22,diaper,5,502,7.0,9.0
2025-06-09,SITE_022,Partner Site 22,diaper,6,231,3.0,4.0
2025-06-09,SITE_022,Partner Site 22,diaper,7,53,1.0,1.0
2025-06-09,SITE_022,Partner Site 22,wipes,one_size,782,,
2025-06-16,SITE_022,Partner Site 22,diaper,N,54,1.0,1.0
2025-06-16,SITE_022,Partner Site 22,diaper,1,169,3.0,3.0
2025-06-16,SITE_022,Partner Site 22,diaper,2,234,4.0,6.0
2025-06-16,SITE_022,Partner Site 22,diaper,3,336,6.0,7.0
2025-06-16,SITE_022,Partner Site 22,diaper,4,482,9.0,10.0
2025-06-16,SITE_022,Partner Site 22,diaper,5,460,6.0,9.0
2025-06-16,SITE_022,Partner Site 22,diaper,6,190,3.0,4.0
2025-06-16,SITE_022,Partner Site 22,diaper,7,55,1.0,1.0
2025-06-16,SITE_022,Partner Site 22,wipes,one_size,931,,
2025-06-23,SITE_022,Partner Site 22,diaper,N,42,1.0,1.0
2025-06-23,SITE_022,Partner Site 22,diaper,1,112,2.0,2.0
2025-06-23,SITE_022,Partner Site 22,diaper,2,171,4.0,5.0
2025-06-23,SITE_022,Partner Site 22,diaper,3,281,5.0,6.0
2025-06-23,SITE_022,Partner Site 22,diaper,4,371,5.0,7.0
2025-06-23,SITE_022,Partner Site 22,diaper,5,368,6.0,9.0
2025-06-23,SITE_022,Partner Site 22,diaper,6,177,3.0,4.0
2025-06-23,SITE_022,Partner Site 22,diaper,7,47,1.0,1.0
2025-06-23,SITE_022,Partner Site 22,wipes,one_size,775,,
2025-06-30,SITE_022,Partner Site 22,diaper,N,49,1.0,1.0
2025-06-30,SITE_022,Partner Site 22,diaper,1,108,2.0,2.0
2025-06-30,SITE_022,Partner Site 22,diaper,2,204,4.0,5.0
2025-06-30,SITE_022,Partner Site 22,diaper,3,283,4.0,5.0
2025-06-30,SITE_022,Partner Site 22,diaper,4,364,6.0,8.0
2025-06-30,SITE_022,Partner Site 22,diaper,5,366,6.0,8.0
2025-06-30,SITE_022,Partner Site 22,diaper,6,167,2.0,3.0
2025-06-30,SITE_022,Partner Site 22,diaper,7,48,1.0,1.0
2025-06-30,SITE_022,Partner Site 22,wipes,one_size,542,,
2025-07-07,SITE_022,Partner Site 22,diaper,N,48,1.0,1.0
2025-07-07,SITE_022,Partner Site 22,diaper,1,150,4.0,4.0
2025-07-07,SITE_022,Partner Site 22,diaper,2,184,4.0,5.0
2025-07-07,SITE_022,Partner Site 22,diaper,3,298,7.0,8.0
2025-07-07,SITE_022,Partner Site 22,diaper,4,405,7.0,8.0
2025-07-07,SITE_022,Partner Site 22,diaper,5,401,6.0,8.0
2025-07-07,SITE_022,Partner Site 22,diaper,6,189,3.0,4.0
2025-07-07,SITE_022,Partner Site 22,diaper,7,51,1.0,1.0
2025-07-07,SITE_022,Partner Site 22,wipes,one_size,828,,
2025-07-14,SITE_022,Partner Site 22,diaper,N,50,1.0,1.0
2025-07-14,SITE_022,Partner Site 22,diaper,1,107,2.0,3.0
2025-07-14,SITE_022,Partner Site 22,diaper,2,205,3.0,4.0
2025-07-14,SITE_022,Partner Site 22,diaper,3,285,5.0,6.0
2025-07-14,SITE_022,Partner Site 22,diaper,4,383,5.0,7.0
2025-07-14,SITE_022,Partner Site 22,diaper,5,407,8.0,9.0
2025-07-14,SITE_022,Partner Site 22,diaper,6,167,2.0,3.0
2025-07-14,SITE_022,Partner Site 22,diaper,7,47,1.0,1.0
2025-07-21,SITE_022,Partner Site 22,diaper,N,63,1.0,1.0
2025-07-21,SITE_022,Partner Site 22,diaper,1,187,3.0,4.0
2025-07-21,SITE_022,Partner Site 22,diaper,2,262,5.0,5.0
2025-07-21,SITE_022,Partner Site 22,diaper,3,380,7.0,8.0
2025-07-21,SITE_022,Partner Site 22,diaper,4,493,6.0,9.0
2025-07-21,SITE_022,Partner Site 22,diaper,5,440,9.0,12.0
2025-07-21,SITE_022,Partner Site 22,diaper,6,196,3.0,4.0
2025-07-21,SITE_022,Partner Site 22,diaper,7,67,2.0,2.0
2025-07-21,SITE_022,Partner Site 22,wipes,one_size,872,,
2025-07-28,SITE_022,Partner Site 22,diaper,N,53,1.0,1.0
2025-07-28,SITE_022,Partner Site 22,diaper,1,130,3.0,3.0
2025-07-28,SITE_022,Partner Site 22,diaper,2,205,3.0,4.0
2025-07-28,SITE_022,Partner Site 22,diaper,3,331,6.0,8.0
2025-07-28,SITE_022,Partner Site 22,diaper,4,415,9.0,10.0
2025-07-28,SITE_022,Partner Site 22,diaper,5,419,7.0,8.0
2025-07-28,SITE_022,Partner Site 22,diaper,6,172,3.0,4.0
2025-07-28,SITE_022,Partner Site 22,diaper,7,54,1.0,1.0
2025-07-28,SITE_022,Partner Site 22,wipes,one_size,991,,
2025-08-04,SITE_022,Partner Site 22,diaper,N,50,1.0,1.0
2025-08-04,SITE_022,Partner Site 22,diaper,1,148,2.0,3.0
2025-08-04,SITE_022,Partner Site 22,diaper,2,251,5.0,6.0
2025-08-04,SITE_022,Partner Site 22,diaper,3,328,5.0,6.0
2025-08-04,SITE_022,Partner Site 22,diaper,4,457,6.0,9.0
2025-08-04,SITE_022,Partner Site 22,diaper,5,422,8.0,11.0
2025-08-04,SITE_022,Partner Site 22,diaper,6,191,3.0,4.0
2025-08-04,SITE_022,Partner Site 22,diaper,7,45,1.0,1.0
2025-08-04,SITE_022,Partner Site 22,wipes,one_size,822,,
2025-08-11,SITE_022,Partner Site 22,diaper,N,55,1.0,1.0
2025-08-11,SITE_022,Partner Site 22,diaper,1,190,4.0,5.0
2025-08-11,SITE_022,Partner Site 22,diaper,2,251,5.0,6.0
2025-08-11,SITE_022,Partner Site 22,diaper,3,388,5.0,7.0
2025-08-11,SITE_022,Partner Site 22,diaper,4,514,10.0,13.0
2025-08-11,SITE_022,Partner Site 22,diaper,5,528,7.0,10.0
2025-08-11,SITE_022,Partner Site 22,diaper,6,192,3.0,5.0
2025-08-11,SITE_022,Partner Site 22,diaper,7,69,2.0,2.0
2025-08-11,SITE_022,Partner Site 22,wipes,one_size,912,,
2025-08-18,SITE_022,Partner Site 22,diaper,N,48,1.0,1.0
2025-08-18,SITE_022,Partner Site 22,diaper,1,137,3.0,4.0
2025-08-18,SITE_022,Partner Site 22,diaper,2,208,3.0,4.0
2025-08-18,SITE_022,Partner Site 22,diaper,3,274,5.0,6.0
2025-08-18,SITE_022,Partner Site 22,diaper,4,404,7.0,8.0
2025-08-18,SITE_022,Partner Site 22,diaper,5,408,6.0,8.0
2025-08-18,SITE_022,Partner Site 22,diaper,6,179,5.0,5.0
2025-08-18,SITE_022,Partner Site 22,diaper,7,61,1.0,1.0
2025-08-18,SITE_022,Partner Site 22,wipes,one_size,1001,,
2025-08-25,SITE_022,Partner Site 22,diaper,N,40,1.0,1.0
2025-08-25,SITE_022,Partner Site 22,diaper,1,125,2.0,3.0
2025-08-25,SITE_022,Partner Site 22,diaper,2,161,3.0,4.0
2025-08-25,SITE_022,Partner Site 22,diaper,3,261,4.0,5.0
2025-08-25,SITE_022,Partner Site 22,diaper,4,355,6.0,7.0
2025-08-25,SITE_022,Partner Site 22,diaper,5,331,5.0,7.0
2025-08-25,SITE_022,Partner Site 22,diaper,6,133,2.0,3.0
2025-08-25,SITE_022,Partner Site 22,diaper,7,34,1.0,1.0
2025-08-25,SITE_022,Partner Site 22,wipes,one_size,774,,
2025-09-01,SITE_022,Partner Site 22,diaper,N,86,2.0,2.0
2025-09-01,SITE_022,Partner Site 22,diaper,1,192,3.0,4.0
2025-09-01,SITE_022,Partner Site 22,diaper,2,288,4.0,6.0
2025-09-01,SITE_022,Partner Site 22,diaper,3,454,8.0,9.0
2025-09-01,SITE_022,Partner Site 22,diaper,4,629,10.0,14.0
2025-09-01,SITE_022,Partner Site 22,diaper,5,561,8.0,12.0
2025-09-01,SITE_022,Partner Site 22,diaper,6,276,5.0,6.0
2025-09-01,SITE_022,Partner Site 22,diaper,7,76,2.0,2.0
2025-09-01,SITE_022,Partner Site 22,wipes,one_size,906,,
2025-09-08,SITE_022,Partner Site 22,diaper,N,64,2.0,2.0
2025-09-08,SITE_022,Partner Site 22,diaper,1,154,2.0,3.0
2025-09-08,SITE_022,Partner Site 22,diaper,2,229,5.0,6.0
2025-09-08,SITE_022,Partner Site 22,diaper,3,354,7.0,9.0
2025-09-08,SITE_022,Partner Site 22,diaper,4,495,9.0,13.0
2025-09-08,SITE_022,Partner Site 22,diaper,5,490,8.0,12.0
2025-09-08,SITE_022,Partner Site 22,diaper,6,207,4.0,5.0
2025-09-08,SITE_022,Partner Site 22,diaper,7,62,1.0,1.0
2025-09-08,SITE_022,Partner Site 22,wipes,one_size,1160,,
2025-09-15,SITE_022,Partner Site 22,diaper,N,42,1.0,1.0
2025-09-15,SITE_022,Partner Site 22,diaper,1,166,3.0,3.0
2025-09-15,SITE_022,Partner Site 22,diaper,2,247,4.0,6.0
2025-09-15,SITE_022,Partner Site 22,diaper,3,339,6.0,7.0
2025-09-15,SITE_022,Partner Site 22,diaper,4,469,7.0,9.0
2025-09-15,SITE_022,Partner Site 22,diaper,5,464,6.0,9.0
2025-09-15,SITE_022,Partner Site 22,diaper,6,178,3.0,4.0
2025-09-15,SITE_022,Partner Site 22,diaper,7,61,1.0,1.0
2025-09-15,SITE_022,Partner Site 22,wipes,one_size,929,,
2025-09-22,SITE_022,Partner Site 22,diaper,N,63,1.0,1.0
2025-09-22,SITE_022,Partner Site 22,diaper,1,180,4.0,5.0
2025-09-22,SITE_022,Partner Site 22,diaper,2,217,4.0,5.0
2025-09-22,SITE_022,Partner Site 22,diaper,3,368,6.0,8.0
2025-09-22,SITE_022,Partner Site 22,diaper,4,465,9.0,11.0
2025-09-22,SITE_022,Partner Site 22,diaper,5,439,6.0,9.0
2025-09-22,SITE_022,Partner Site 22,diaper,6,171,3.0,4.0
2025-09-22,SITE_022,Partner Site 22,diaper,7,50,1.0,1.0
2025-09-22,SITE_022,Partner Site 22,wipes,one_size,913,,
2025-09-29,SITE_022,Partner Site 22,diaper,N,53,1.0,1.0
2025-09-29,SITE_022,Partner Site 22,diaper,1,125,4.0,4.0
2025-09-29,SITE_022,Partner Site 22,diaper,2,203,3.0,4.0
2025-09-29,SITE_022,Partner Site 22,diaper,3,307,5.0,6.0
2025-09-29,SITE_022,Partner Site 22,diaper,4,402,9.0,10.0
2025-09-29,SITE_022,Partner Site 22,diaper,5,381,7.0,8.0
2025-09-29,SITE_022,Partner Site 22,diaper,6,209,3.0,4.0
2025-09-29,SITE_022,Partner Site 22,diaper,7,44,1.0,1.0
2025-09-29,SITE_022,Partner Site 22,wipes,one_size,884,,
2025-10-06,SITE_022,Partner Site 22,diaper,N,70,1.0,2.0
2025-10-06,SITE_022,Partner Site 22,diaper,1,146,3.0,4.0
2025-10-06,SITE_022,Partner Site 22,diaper,2,228,3.0,4.0
2025-10-06,SITE_022,Partner Site 22,diaper,3,298,5.0,7.0
2025-10-06,SITE_022,Partner Site 22,diaper,4,412,8.0,11.0
2025-10-06,SITE_022,Partner Site 22,diaper,5,424,6.0,8.0
2025-10-06,SITE_022,Partner Site 22,diaper,6,187,3.0,5.0
2025-10-06,SITE_022,Partner Site 22,diaper,7,59,1.0,1.0
2025-10-06,SITE_022,Partner Site 22,wipes,one_size,802,,
2025-10-13,SITE_022,Partner Site 22,diaper,N,79,2.0,2.0
2025-10-13,SITE_022,Partner Site 22,diaper,1,144,3.0,4.0
2025-10-13,SITE_022,Partner Site 22,diaper,2,245,4.0,5.0
2025-10-13,SITE_022,Partner Site 22,diaper,3,366,6.0,9.0
2025-10-13,SITE_022,Partner Site 22,diaper,4,563,11.0,12.0
2025-10-13,SITE_022,Partner Site 22,diaper,5,497,9.0,10.0
2025-10-13,SITE_022,Partner Site 22,diaper,6,235,5.0,6.0
2025-10-13,SITE_022,Partner Site 22,diaper,7,56,1.0,1.0
2025-10-13,SITE_022,Partner Site 22,wipes,one_size,1049,,
2025-10-20,SITE_022,Partner Site 22,diaper,N,51,1.0,1.0
2025-10-20,SITE_022,Partner Site 22,diaper,1,195,4.0,5.0
2025-10-20,SITE_022,Partner Site 22,diaper,2,240,4.0,5.0
2025-10-20,SITE_022,Partner Site 22,diaper,3,376,8.0,9.0
2025-10-20,SITE_022,Partner Site 22,diaper,4,484,6.0,9.0
2025-10-20,SITE_022,Partner Site 22,diaper,5,501,10.0,13.0
2025-10-20,SITE_022,Partner Site 22,diaper,6,199,4.0,5.0
2025-10-20,SITE_022,Partner Site 22,diaper,7,59,1.0,1.0
2025-10-20,SITE_022,Partner Site 22,wipes,one_size,938,,
2025-10-27,SITE_022,Partner Site 22,diaper,N,54,1.0,1.0
2025-10-27,SITE_022,Partner Site 22,diaper,1,124,2.0,3.0
2025-10-27,SITE_022,Partner Site 22,diaper,2,192,3.0,4.0
2025-10-27,SITE_022,Partner Site 22,diaper,3,255,4.0,6.0
2025-10-27,SITE_022,Partner Site 22,diaper,4,374,6.0,7.0
2025-10-27,SITE_022,Partner Site 22,diaper,5,359,9.0,10.0
2025-10-27,SITE_022,Partner Site 22,diaper,6,135,2.0,3.0
2025-10-27,SITE_022,Partner Site 22,diaper,7,53,1.0,1.0
2025-10-27,SITE_022,Partner Site 22,wipes,one_size,855,,
2025-11-03,SITE_022,Partner Site 22,diaper,N,78,1.0,2.0
2025-11-03,SITE_022,Partner Site 22,diaper,1,183,3.0,4.0
2025-11-03,SITE_022,Partner Site 22,diaper,2,281,5.0,6.0
2025-11-03,SITE_022,Partner Site 22,diaper,3,412,6.0,8.0
2025-11-03,SITE_022,Partner Site 22,diaper,4,573,11.0,13.0
2025-11-03,SITE_022,Partner Site 22,diaper,5,548,10.0,15.0
2025-11-03,SITE_022,Partner Site 22,diaper,6,205,3.0,4.0
2025-11-03,SITE_022,Partner Site 22,diaper,7,72,1.0,2.0
2025-11-03,SITE_022,Partner Site 22,wipes,one_size,1171,,
2025-11-10,SITE_022,Partner Site 22,diaper,N,70,1.0,1.0
2025-11-10,SITE_022,Partner Site 22,diaper,1,154,3.0,4.0
2025-11-10,SITE_022,Partner Site 22,diaper,2,196,4.0,5.0
2025-11-10,SITE_022,Partner Site 22,diaper,3,322,5.0,8.0
2025-11-10,SITE_022,Partner Site 22,diaper,4,454,7.0,9.0
2025-11-10,SITE_022,Partner Site 22,diaper,5,408,8.0,10.0
2025-11-10,SITE_022,Partner Site 22,diaper,6,177,3.0,4.0
2025-11-10,SITE_022,Partner Site 22,diaper,7,62,1.0,1.0
2025-11-10,SITE_022,Partner Site 22,wipes,one_size,725,,
2025-11-17,SITE_022,Partner Site 22,diaper,N,74,2.0,2.0
2025-11-17,SITE_022,Partner Site 22,diaper,1,175,3.0,4.0
2025-11-17,SITE_022,Partner Site 22,diaper,2,256,5.0,6.0
2025-11-17,SITE_022,Partner Site 22,diaper,3,443,10.0,13.0
2025-11-17,SITE_022,Partner Site 22,diaper,4,510,11.0,12.0
2025-11-17,SITE_022,Partner Site 22,diaper,5,486,7.0,11.0
2025-11-17,SITE_022,Partner Site 22,diaper,6,220,4.0,5.0
2025-11-17,SITE_022,Partner Site 22,diaper,7,76,1.0,1.0
2025-11-17,SITE_022,Partner Site 22,wipes,one_size,1227,,
2025-11-24,SITE_022,Partner Site 22,diaper,N,58,2.0,2.0
2025-11-24,SITE_022,Partner Site 22,diaper,1,142,2.0,3.0
2025-11-24,SITE_022,Partner Site 22,diaper,2,212,4.0,5.0
2025-11-24,SITE_022,Partner Site 22,diaper,3,314,5.0,7.0
2025-11-24,SITE_022,Partner Site 22,diaper,4,448,6.0,8.0
2025-11-24,SITE_022,Partner Site 22,diaper,5,443,7.0,9.0
2025-11-24,SITE_022,Partner Site 22,diaper,6,162,4.0,4.0
2025-11-24,SITE_022,Partner Site 22,diaper,7,60,1.0,1.0
2025-11-24,SITE_022,Partner Site 22,wipes,one_size,755,,
